,vehicle_count,average_speed,lane_occupancy,flow_rate,time_of_day,waiting_time,avg_speed_kmph,density_veh_per_km,avg_wait_time_s,occupancy_pct,flow_veh_per_hr,queue_length_veh,avg_accel_ms2,SRI,Degree_of_congestion
7612,83,8.951954639,17.75661074,1357,evening,7.646057153,26.26,64.54,49.02,63.69,779.24,19.62,-0.097,1.5094339,Smooth
7613,94,54.92605347,4.950898508,1034,afternoon,4.538056031,47.16,29.78,21.62,38.77,1497.14,7.97,0.53,-6.015832987,Very smooth
7614,129,42.42321609,2.220645541,1163,afternoon,2.05332555,4.79,85.07,119.38,91.77,95.12,63.88,-0.939,-2.702527,Very smooth
7615,88,50.9078377,14.24336555,1188,evening,8.484871131,49.22,28.23,15.23,38.89,1461.59,10.67,0.394,-4.746758661,Very smooth
7616,58,35.70123886,37.58565844,486,evening,38.19223609,71.5,7.88,1.65,8.19,2006.16,1.26,0.764,-5.832051891,Very smooth
7617,64,60.4646429,88.39683283,1415,morning,13.94003084,45.22,35.77,18.68,46.77,1515.83,8,0.332,-4.91528807,Very smooth
7618,82,71.16825477,76.05746107,1132,afternoon,100.5946709,5.75,95.14,125.29,96.63,110.46,65.25,-1.124,-11.11935487,Very smooth
7619,71,64.91357427,53.01682374,499,night,11.75829576,70.87,11.49,2.08,11.91,1967.81,1.96,0.803,-5.986518387,Very smooth
7620,71,64.30683947,43.03447654,690,evening,4.882659751,44.9,27.15,23.67,47.25,1519.88,8.11,0.525,-2.501622617,Very smooth
7621,49,61.3828516,45.57990764,1206,afternoon,5.829172191,5.65,88.43,120.34,95.92,62.27,64.56,-1.123,-3.4523811,Very smooth
7622,132,49.65417291,88.46444145,1480,afternoon,20.10951901,25.22,57.09,53.02,71.44,747.98,22.58,-0.277,-1.8181816,Very smooth
7623,108,41.24056298,72.46311309,739,night,83.15756866,69.94,7.24,6,10.74,1956.66,2.72,0.828,-41.999992,Very smooth
7624,36,68.47762016,17.20125145,1378,evening,69.16166609,45.83,26.34,18.63,40.02,1511.61,8.28,0.405,-0.40000033,Very smooth
7625,62,32.30540398,93.97318876,1133,evening,6.075099504,6.38,92.03,123.34,94.3,117.83,60.12,-1.034,-2.5000021,Very smooth
7626,89,60.01513918,77.29150538,536,afternoon,42.13172191,72.29,8.47,3.97,5.85,2063.63,2.01,0.82,-39.999966,Very smooth
7627,73,59.48177586,3.415607438,797,evening,41.87570698,24.05,61.51,40.49,66.37,752.84,24.97,-0.283,1.9230771,Smooth
7628,97,29.00144785,50.22570281,1180,afternoon,5.420563394,43.38,29.94,17.09,43.57,1484.07,13.11,0.398,-1.0526304,Very smooth
7629,65,31.11781235,65.27817957,1033,night,10.62303124,28.76,57.51,46.1,64.88,743.68,26.87,-0.247,0.45454583,Smooth
7630,54,60.20684757,6.098900317,1482,morning,2.372549727,24.57,58.64,48.09,70.24,782.7,24.16,-0.358,0.8695659,Smooth
7631,105,54.21770636,35.30601759,1151,morning,2.334280127,47.37,29.51,18.98,43.09,1542.99,12.43,0.458,2.8915663,Mild congestion
7632,78,57.18716277,64.83024617,1076,night,17.50753718,23.93,57.22,48.37,65.06,771.88,26.11,-0.394,1.1940297,Smooth
7633,34,45.69759275,81.60876743,1118,evening,19.85088142,5.3,89.4,116.16,96.36,112.04,64.2,-1.026,-6.0975604,Very smooth
7634,77,80.64545481,97.71378956,590,night,0.998789993,26.48,57.9,50.13,66.02,760.31,23.88,-0.409,-8.857143,Very smooth
7635,111,61.77985748,12.16304529,1215,afternoon,101.6444313,27.11,60.07,53.46,67.25,882.03,23.55,-0.308,-5.3488374,Very smooth
7636,113,76.89399063,63.24023896,1337,morning,19.98404751,47.55,30.49,23.18,39.54,1529.18,11.37,0.486,-5.3488374,Very smooth
7637,39,44.73194062,89.27896843,761,afternoon,46.51246397,69.58,8.99,5.75,12,2020.18,1.82,0.767,2.361111,Smooth
7638,68,69.97332598,71.69178596,1113,evening,30.23016684,66.77,9.89,7.23,10.92,2080.1,1.9,0.813,2.948718,Mild congestion
7639,57,43.69370397,63.23996294,906,morning,28.97328477,26.37,60.86,55.85,70.04,872.45,21.3,-0.35,3.151515,Mild congestion
7640,116,43.4161307,21.4421975,1146,night,10.83481879,43.98,27.02,21.66,40.18,1515.63,12.29,0.489,1.9354837,Smooth
7641,62,25.54196101,81.52973246,1286,morning,65.44074605,4.58,96.69,118.2,96.93,110.41,62.24,-0.789,1.2927758,Smooth
7642,95,59.09779687,56.24913831,1231,night,10.68900993,68.62,12.76,6.44,13.11,2031.43,2.36,0.872,-1.724138,Very smooth
7643,54,29.52650429,11.141623,1241,night,90.79153694,47.42,31.37,22.59,42.87,1532,11.16,0.305,-1.0714281,Very smooth
7644,106,37.66722715,93.56017417,721,afternoon,1.20639953,4.25,89.8,120.98,92.18,97.65,70.93,-0.961,-0.3092786,Very smooth
7645,60,22.925273,98.83907373,594,morning,3.65483127,5.55,92.15,118.69,95.5,108.45,59.4,-1.089,1.1229945,Smooth
7646,77,12.06605274,53.76724637,1186,night,38.90095434,29.32,61,51.97,70.64,825.08,24.79,-0.292,-114.8386307,Very smooth
7647,54,48.34212313,77.64790941,676,afternoon,28.14823237,3.21,92.82,123.48,96.6,87.64,62.41,-0.994,-114.8386307,Very smooth
7648,34,35.7244247,58.33127059,621,afternoon,37.87606078,45.99,26.44,15.03,40.43,1479.12,11.63,0.385,-114.8386307,Very smooth
7649,84,56.6062654,42.22057438,576,evening,30.78442958,24.73,56.5,48.73,71.02,796.21,29.13,-0.179,-114.8386307,Very smooth
7650,58,48.97301669,40.91080337,1273,evening,22.47274049,71.57,7,3.13,10.8,1995.8,2.69,0.778,,Heavy congestion
7651,119,70.90346141,96.43142989,595,night,0.950527452,69,13.16,4.84,10.52,2056.3,2.65,0.815,2.222222,Smooth
7652,64,88.52681085,36.87864964,558,morning,49.65073486,41.84,23.75,20.32,41.89,1496.23,8.82,0.282,2.222222,Smooth
7653,47,72.96981719,49.04541871,1057,evening,21.40953832,23.56,57.07,51.48,72.91,848.17,26.45,-0.281,3.5384614,Mild congestion
7654,96,50.60079847,24.84907859,829,night,3.355279922,72.1,8.34,2.99,7.57,2077.49,2.13,0.921,5.2272725,Heavy congestion
7655,75,63.45799047,25.32820544,846,morning,6.413922842,44.34,30.14,18.9,38.96,1504.16,11.9,0.504,0.7608698,Smooth
7656,81,76.26146131,35.62270954,1029,evening,32.54155483,45.4,30,22.07,42.07,1489.32,9.99,0.561,0.7608698,Smooth
7657,68,39.9368366,92.47776363,1266,evening,2.404201133,48.66,31.07,21.2,44.15,1487.23,7.65,0.318,-1.8750004,Very smooth
7658,121,67.90133028,39.6538053,680,night,61.08725823,6.89,91.37,120,97.32,84.89,66.28,-1.113,-0.62500054,Very smooth
7659,80,76.12744017,55.22895087,1232,night,46.92471537,68.17,7.91,7.15,10.31,1976.72,2.45,0.784,-0.62500054,Very smooth
7660,111,51.64715734,54.57534666,1117,morning,10.97233222,67.41,5.99,4.04,11.73,2039.2,2.52,0.865,-1.5625001,Very smooth
7661,112,59.37343237,58.31512577,744,evening,64.49891459,26.93,65.54,53.63,68.98,845.31,25.78,-0.236,-3.341747483,Very smooth
7662,108,90.91582206,82.00434337,1433,night,64.93070338,71.47,10.31,8.21,8.33,1918.65,1.65,0.812,-3.341747483,Very smooth
7663,136,37.49937738,90.12014079,782,afternoon,54.57557675,68.45,12.98,3.61,14.85,2033.7,1.21,0.91,-2.394366,Very smooth
7664,126,44.61672544,20.87468674,980,evening,11.03014667,28.27,63.31,50.41,72.48,791.29,21.21,-0.324,-2.394366,Very smooth
7665,130,61.11947616,86.0447282,853,night,32.00140316,70.74,8.67,4.86,7.62,1994.79,1.3,0.807,-23.33335,Very smooth
7666,118,32.27865317,54.77071273,1183,afternoon,18.01282306,67.15,8.13,3.79,8.46,2022.81,1.49,0.851,-23.33335,Very smooth
7667,126,48.52871862,92.44695293,590,morning,23.22312491,27.16,65.95,47.35,68.21,800.6,26.17,-0.376,-23.33335,Very smooth
7668,62,25.62306608,91.6156575,973,morning,15.81321569,67.61,9.22,5.02,11.82,2019.07,1.26,0.755,2.8440366,Mild congestion
7669,61,12.14050004,38.94332911,1014,evening,0.119882142,27.66,58.65,50.54,72.48,746.34,23.02,-0.218,1.7894737,Smooth
7670,83,54.80679583,65.18767408,1083,evening,0.300754928,70.94,9.81,2.88,11.09,2024.79,3.23,0.783,-0.6849316,Very smooth
7671,115,23.33492124,87.14111876,1342,evening,44.46416533,5.72,89.4,116.35,94.27,81.23,63.28,-0.913,4.691358,Mild congestion
7672,124,31.56831306,38.4708873,676,evening,87.77713305,73.52,13.87,2.16,11.02,2033.35,2.41,0.834,5.5670104,Heavy congestion
7673,34,70.47705367,4.382537254,1226,afternoon,7.825587085,70.03,11.44,4.12,11.49,2060.83,2.41,0.776,4.556962,Mild congestion
7674,40,53.39566202,35.98078462,1315,evening,23.57897105,4.34,88.97,120.29,95.76,108.32,59.32,-1.067,4.625,Mild congestion
7675,56,49.26070583,36.54041626,1300,morning,10.96024464,46.64,30.96,16.81,38.97,1449.11,14.1,0.381,1.7307693,Smooth
7676,49,42.5568254,80.67456009,1080,evening,19.47647094,27.46,62.56,49.98,71.01,760.4,24.63,-0.352,4.651614578,Mild congestion
7677,106,80.7741733,30.96234799,1300,night,3.771984127,23.36,62.9,49.67,69.8,759.49,23.64,-0.509,-3.091073283,Very smooth
7678,41,94.7689692,89.39836968,858,evening,38.77400101,46.24,35.16,20.47,47.77,1472.42,9.11,0.465,-6.902128439,Very smooth
7679,74,62.13049906,54.86415379,958,afternoon,21.78577223,68.86,8.67,5.57,9.18,2007.38,1.34,0.722,-16.35639528,Very smooth
7680,113,0,58.61541832,1391,evening,11.07648465,70.44,11.29,2.51,9.3,2053.01,2.17,0.665,2.318059339,Smooth
7681,119,49.30927882,80.70075479,1283,evening,32.680834,25.94,58,46.35,69.84,783.11,22.88,-0.338,-4.33332517,Very smooth
7682,100,28.8693652,13.45752306,880,afternoon,21.47674812,45.73,29.07,21.65,35.36,1526.33,10.82,0.287,-0.23809457,Very smooth
7683,111,41.02155585,1.794162124,901,afternoon,15.539696,23.75,60.72,51.39,68.63,792.43,26.27,-0.315,-0.23809457,Very smooth
7684,104,59.6215904,5.661467549,803,night,22.85534232,24.42,63.86,51.02,72.59,849.99,29.7,-0.35,-0.16393456,Very smooth
7685,98,52.11486273,3.066353424,503,afternoon,92.16366333,71.95,10.36,6.59,11.55,2009.56,1.73,0.732,-0.16393456,Very smooth
7686,120,22.593785,69.98948799,901,morning,2.153927556,23.08,64.03,46.97,66.12,834.39,22.63,-0.381,0.7692305,Smooth
7687,33,36.15530463,24.4971087,806,afternoon,77.30247927,42.4,31.54,17.07,42.82,1504.72,9.47,0.322,0.7692305,Smooth
7688,117,72.9625969,85.74221085,1300,morning,4.051685664,23.56,62.58,47.02,70.33,793.48,29.92,-0.607,0.9999999,Smooth
7689,47,81.78701132,88.28750172,1358,morning,6.934175859,69.23,10.14,1.82,11.1,1961.93,3.21,0.636,-0.5882358,Very smooth
7690,48,77.29991015,35.60869731,1382,afternoon,116.1560231,4.45,92.15,124.11,93.43,96.25,56.21,-1.009,0.52631617,Smooth
7691,51,22.97931457,19.48253563,575,night,49.82914963,42.66,27.46,22.91,42.47,1465.49,8,0.327,1.8181816,Smooth
7692,105,42.96270093,49.88119748,1397,night,13.00270389,67.61,12.04,4.55,10.64,2047.76,2.99,0.798,-0.9090905,Very smooth
7693,74,35.44845232,81.58083701,1421,evening,15.56178221,75.53,8,5.46,11.25,2006.52,1.33,0.828,-4.038190604,Very smooth
7694,82,63.33301749,68.48919738,1319,evening,10.66234483,45.14,33.43,25.67,37.65,1495.38,11.79,0.242,-7.905945674,Very smooth
7695,120,44.11201476,2.574225639,1389,morning,7.653384262,69.73,10.33,3.81,9.41,1987.28,3.24,0.753,-3.319070826,Very smooth
7696,110,29.71537224,0.71505528,526,evening,1.884264082,72.13,9.24,2.53,5.53,1985.13,1.21,0.848,-19.6810097,Very smooth
7697,39,79.58700347,11.38035281,1131,night,1.027478547,24.26,53.97,46.79,65.35,773.17,23.84,-0.221,-14.78637251,Very smooth
7698,79,38.43654864,33.67738061,701,night,20.89042662,45.18,30.37,21.7,39.19,1491.79,8.58,0.407,#NAME?,Very smooth
7699,119,70.22251325,53.68822102,770,afternoon,22.6574116,45.7,34.59,21.29,40.63,1438.23,10.35,0.296,-21.5,Very smooth
7700,91,37.79671601,81.75849434,1069,night,43.00946098,4.49,87.21,119.85,93.75,106.3,57.16,-1.009,-20,Very smooth
7701,76,65.74451358,14.2792762,1123,afternoon,2.998819997,47.49,32,16.65,42.36,1421.5,7.76,0.472,-24.285715,Very smooth
7702,126,43.52964919,15.24790167,1006,night,21.69042137,72.97,9.63,5.13,6.38,2009.39,2.82,0.833,-16.086956,Very smooth
7703,36,29.2075333,86.36303957,1210,evening,77.49318727,23.93,60.77,57.44,68.61,778.12,26.22,-0.284,-12.64151,Very smooth
7704,33,73.03307855,92.40249244,617,night,57.45022094,43.2,23.8,19.57,39.31,1585.37,11.07,0.533,-5.7142863,Very smooth
7705,87,35.85023645,55.12894022,776,evening,22.94374753,72.77,12.64,2.55,9.81,1932.02,2.25,0.687,0.17857157,Smooth
7706,134,52.19133441,78.48926031,1050,morning,4.303444712,23.93,62.12,49.37,71.1,788.92,24.7,-0.356,-4.473684,Very smooth
7707,34,24.01382644,34.26711179,840,night,5.08988284,23.52,61.18,49.84,71.61,839.29,27.24,-0.223,-3.095238,Very smooth
7708,57,22.4376521,94.62668811,1087,evening,19.46458803,6.04,92.88,119.26,93.8,103.07,59.54,-1.052,-10.784314,Very smooth
7709,36,80.76869663,90.4880452,765,morning,28.81935873,44.22,25.5,25.78,40.16,1544.99,8.02,0.466,-11.855671,Very smooth
7710,99,52.79577509,84.96049456,751,evening,115.3549181,67.06,10.35,5.56,8.43,1980.96,3.31,0.865,-13.555555,Very smooth
7711,84,47.8844962,1.298158917,682,night,53.38768228,24.67,59.5,51.42,68.13,787.74,25.63,-0.248,-8.275863,Very smooth
7712,42,41.54693089,52.32980843,724,night,16.05191539,25.35,60.45,52.61,70.89,815.96,23.02,-0.08,-7.666667,Very smooth
7713,51,34.43945915,2.666180224,879,evening,12.93120288,71.03,11.7,7.93,12.23,2005.85,2.15,0.93,1.9117646,Smooth
7714,100,61.66046547,67.74455538,1187,evening,0.407363406,69.96,13.73,7.47,9.95,2018.47,2.39,0.795,0.17857157,Smooth
7715,75,78.40804857,18.34436303,881,evening,0.23235012,69.78,10.47,5.99,8.36,2079.15,1.85,0.913,-0.18518533,Very smooth
7716,69,66.3505833,63.9479961,1094,afternoon,19.29867605,30.91,58.85,50.41,68.22,791.24,25.74,-0.26,-3.095238,Very smooth
7717,91,62.21372029,9.795859421,1383,evening,2.154121476,43.83,26.81,18.96,39.84,1501.57,9.48,0.414,-3.18899177,Very smooth
7718,118,43.7225937,75.66161496,1017,morning,5.100921915,46.2,31.8,18.6,43.03,1480.87,13.74,0.429,-3.18899177,Very smooth
7719,70,62.70008953,72.64479898,616,night,117.9337536,47.39,32.39,18.8,37.37,1446.41,11.65,0.343,-0.34482786,Very smooth
7720,118,88.9792515,0.460988349,668,afternoon,37.89510594,69.18,10.75,7.71,10.96,2011.96,2.18,0.75,0.9090906,Smooth
7721,87,44.68129757,79.20531696,977,night,18.05815195,45.34,32.38,21.99,36.18,1531.09,9.06,0.428,0.16393398,Smooth
7722,95,57.18242427,16.37873243,940,morning,58.53304465,46.43,26.61,19.57,38.62,1448.24,9.26,0.319,0.7407413,Smooth
7723,69,77.204786,10.92901373,1230,night,5.859111239,4.51,90.21,114.68,94.16,104.4,50.44,-0.961,-1.3636359,Very smooth
7724,40,89.0055194,50.02472061,1459,afternoon,14.7953226,69.12,9.76,4.26,11.95,1986.98,1.78,0.682,-3.1578934,Very smooth
7725,40,52.79643777,59.00912187,679,evening,10.47611623,44.33,28.22,23.63,38.11,1527.99,10.12,0.336,-8.617802313,Very smooth
7726,114,66.96431604,10.31058093,619,morning,161.8664399,68.71,13,5.93,6.23,1933.87,2.29,0.785,-8.617802313,Very smooth
7727,52,44.9167497,30.47485735,733,night,69.41046879,24.6,64.67,44.77,72.15,771.66,26.44,-0.256,-1.1666664,Very smooth
7728,83,56.48830533,40.77949023,1278,evening,22.40174045,45.39,33.94,21.89,38.04,1478.64,8.42,0.28,4.322034,Mild congestion
7729,77,45.13752359,94.36160182,1375,afternoon,16.55148979,44.45,25.74,20.62,45.3,1505.22,11.86,0.545,5.5333333,Heavy congestion
7730,125,73.49858287,25.13222578,1139,evening,188.129044,24.84,60.17,52.03,65.79,837.41,23.12,-0.294,5.3124995,Heavy congestion
7731,87,83.52712838,26.04880456,548,morning,6.932639064,41.25,33.17,21.32,44.01,1469.01,7.77,0.258,1.5384618,Smooth
7732,79,25.87364918,65.93952272,537,night,15.72164629,45.14,35.54,18.7,42.49,1530.85,10.88,0.509,-0.7692314,Very smooth
7733,54,47.90044549,72.71524928,1097,afternoon,37.31975809,71.35,10.67,5.21,6.71,1957.1,0.31,0.969,0.987870743,Smooth
7734,124,39.17774174,1.0822158,785,afternoon,36.50501815,74.94,11.24,3.38,10.44,1950.42,1.91,0.771,-8.482584387,Very smooth
7735,95,43.62148604,13.40308527,1511,evening,25.61669428,68.84,10.57,3.55,13.15,2020.27,2.59,0.804,,Heavy congestion
7736,105,45.16180294,35.7691036,582,evening,91.02782864,46.16,35.71,16.3,41.19,1466.59,10.68,0.543,-1.2500001,Very smooth
7737,32,32.64047964,63.20110078,1046,afternoon,8.501431589,67.95,9.9,7.21,9.61,2003.88,1.41,0.776,-1.2500001,Very smooth
7738,46,55.58580932,13.41190142,1170,morning,25.22355639,74.59,11.43,6.77,7.03,1968.99,1.8,0.883,1.6666666,Smooth
7739,56,26.69375186,35.69491154,1128,morning,49.89749631,25.2,67.06,56.3,68.18,836.16,27.18,-0.236,1.6666666,Smooth
7740,44,67.65644556,8.020261367,1217,morning,7.937015128,69.3,10.72,2.14,8.34,2025.48,2.14,0.856,-0.40000033,Very smooth
7741,48,55.87597946,57.11138334,776,evening,61.4728732,69.31,12.59,2.61,4.93,1975.82,1.16,0.723,-0.40000033,Very smooth
7742,107,28.7768908,42.63653301,1402,evening,30.57693285,71.59,8.3,6.17,9.82,2011.71,2.49,0.744,0.99999964,Smooth
7743,50,27.71914133,78.80812282,1334,afternoon,14.39292105,4.83,89.59,121.34,93.45,94.84,52.31,-1.06,0.99999964,Smooth
7744,90,65.6397283,57.38884409,532,night,31.29750054,66.47,10.73,2.24,11.87,1959.24,0.78,0.955,-0.26315716,Very smooth
7745,112,35.92413485,65.91075681,1188,evening,78.95860214,4.28,91.28,123.36,94.16,97.82,60.03,-0.965,-0.26315716,Very smooth
7746,124,80.9467458,67.1158311,568,evening,133.1278164,44.34,30.18,22.62,43.21,1548.22,5.8,0.434,1.9230771,Smooth
7747,66,7.531077715,58.96085918,1178,night,9.914940825,73.08,12.53,7.13,8.62,1999.66,2.79,0.814,1.9230771,Smooth
7748,117,28.9573045,1.609204256,1283,night,71.93138068,69.4,12.99,3.94,12.37,2000.92,1.76,0.617,3.17067437,Mild congestion
7749,98,42.31210684,83.20592812,1293,evening,1.180514622,71.43,10.11,5.8,11.99,2024.39,0.76,0.836,3.17067437,Mild congestion
7750,91,49.37471098,91.66995821,522,morning,0.219008289,68.16,11.14,3.57,11.32,1948.95,2.19,0.837,-1.8,Very smooth
7751,129,63.26889658,53.42402623,835,afternoon,27.61022157,22.87,55.94,53.07,69.45,775.56,26.13,-0.2,#NAME?,Very smooth
7752,84,45.96172642,11.21582959,490,afternoon,19.71288818,25.47,58.53,52.97,74.25,812.35,22.98,-0.373,#NAME?,Very smooth
7753,116,43.57581278,65.4701545,1147,evening,19.00014082,22.51,59.7,51.09,70.45,798.62,25.4,-0.229,0.65573764,Smooth
7754,71,36.53924534,36.37302845,539,evening,7.999789309,46.76,30.17,16.78,37.98,1463.36,9.48,0.452,0.65573764,Smooth
7755,94,34.17512058,7.328007461,1095,morning,27.29892777,66.01,12.84,4.29,13.31,2005.13,2.86,0.799,2.4242432,Smooth
7756,91,35.7418099,85.42070837,1315,morning,0.512654725,45.93,34.45,21.8,41.63,1485.56,12.02,0.492,2.4242432,Smooth
7757,62,48.44376633,71.17133543,1406,evening,17.06489089,72.85,8.28,4.9,11.15,2009.29,2.35,0.761,0.6250005,Smooth
7758,110,13.07512295,80.48250767,1514,morning,13.71557272,43.38,25.46,12.94,35.52,1502.38,10.72,0.463,0.6250005,Smooth
7759,114,60.73340811,79.61267033,739,evening,6.434940592,44.7,36.69,19.3,39.78,1457.9,10.93,0.449,3.4939759,Mild congestion
7760,49,51.38755902,35.76783332,1082,afternoon,21.44612715,45.49,24.02,19.63,39.01,1478.27,8.27,0.417,-33.542323,Very smooth
7761,80,47.65212747,48.22130104,1294,morning,35.16055883,4.66,87.85,126.22,93.51,117.74,60.48,-0.98,-33.542323,Very smooth
7762,62,72.75561251,23.36544517,1067,morning,50.29436706,42.74,26.22,27.79,42.85,1451.2,8.78,0.534,1.5789472,Smooth
7763,123,61.89853663,75.48965358,1028,afternoon,18.61082653,46.88,26.28,22.42,38.24,1484.85,9.37,0.383,1.5789472,Smooth
7764,43,52.55241425,52.39617355,781,afternoon,8.228761551,69.09,9.74,1.46,12.28,2017.09,1.91,0.852,-0.8333341,Very smooth
7765,31,63.07181047,65.00055653,754,morning,7.067729744,69.34,10.46,7.81,11.21,1973.47,2.5,0.798,-0.8333341,Very smooth
7766,136,37.54739693,35.66222992,743,morning,25.96685793,48.99,32.01,21.85,41.29,1444.67,11.69,0.379,2.6086962,Mild congestion
7767,120,61.86886748,67.91825308,863,evening,14.79218056,45.18,31.05,13.42,39.74,1539.29,8.63,0.449,2.6086962,Mild congestion
7768,107,66.4194492,67.12046978,910,morning,11.46225563,69.28,6.61,5.35,9.23,2038.3,2.1,0.613,-1.1111112,Very smooth
7769,73,1.058301086,77.01586118,1449,evening,22.20562338,69.07,9.62,3.33,9.46,2063.25,2.4,0.812,-1.1111112,Very smooth
7770,74,85.39845554,15.54374922,1330,afternoon,24.38652754,44.93,32.18,17.11,38.06,1442.58,10.77,0.364,0.50847435,Smooth
7771,31,56.68188619,62.36683761,1066,afternoon,7.990474441,44.76,27.18,17.7,42.67,1539.34,13.33,0.457,0.50847435,Smooth
7772,37,62.21211734,87.94763543,773,evening,14.25907252,65.86,11.43,5.56,10.07,1983.32,1.36,0.714,2.564102,Mild congestion
7773,44,71.66019261,9.416122218,953,night,36.89927698,24.07,56.81,45.77,71.33,769.66,28.61,-0.315,2.564102,Mild congestion
7774,45,47.26452158,96.07466708,726,night,14.70120855,69.34,11.16,4.49,10.88,2009.65,1.98,0.83,1.8867927,Smooth
7775,88,41.6758083,20.77831236,713,afternoon,17.61508171,42.3,32.7,20.45,36.56,1518.78,9.47,0.435,1.8867927,Smooth
7776,58,55.99532074,93.65463505,514,morning,30.6518155,5.57,82.79,125.94,95.75,115.81,58.65,-1.126,1.5384614,Smooth
7777,48,105.1874154,86.80199123,1226,afternoon,6.351444564,27.13,60.39,53.64,68.55,778.33,22.93,-0.304,-6.6666656,Very smooth
7778,128,47.98864144,77.01881362,998,night,60.47582954,70.53,10.5,6.89,12.27,1978.38,4.03,0.658,-5.384616,Very smooth
7779,90,37.18560926,20.94341904,1052,morning,12.3928111,22.89,59.36,52.99,71.29,819.57,24.84,-0.302,-5.384616,Very smooth
7780,66,76.84218413,21.64380014,824,afternoon,34.90946799,69.39,8.04,4.7,11.68,2016.74,2.53,0.772,-7.391304,Very smooth
7781,63,8.26040803,25.93048575,713,afternoon,10.58084604,43.14,30.23,19.76,38.6,1529.71,9.97,0.487,-7.391304,Very smooth
7782,32,47.81378416,81.04564323,776,night,31.33588847,24.36,58.87,44.83,68.76,889.85,27.69,-0.26,-7.391304,Very smooth
7783,39,37.28329069,18.76892853,1214,morning,9.744661961,44.05,26.85,19.48,40.44,1427.39,11.72,0.36,-2.903226,Very smooth
7784,119,62.57782334,58.08407766,935,morning,41.35573007,4.22,89.87,121.45,91.99,137.26,61.66,-1.132,-6.6666656,Very smooth
7785,43,52.72454459,77.75290437,874,night,3.323051043,47.03,27.4,18.74,39.66,1430.87,8.63,0.331,-3.3333337,Very smooth
7786,90,27.99604968,46.06300746,1371,night,11.02281572,69.86,7.87,7.59,13.92,2004.07,2,0.927,5.4545455,Heavy congestion
7787,25,62.94299718,84.07460678,745,evening,25.14561367,5.19,86.21,112.52,95.32,114.3,61.28,-0.877,-0.81081045,Very smooth
